AREA	DISTRICT	PROPTYPE	ASKPRICE	SELPRICE	BEDS	PUBROOMS	GARAGE	GARDEN	perRoom	increase
;AREA	East Lothian	West Lothian	Midlothian	Edinburgh City Centre	Edinburgh South	Edinburgh South West	Edinburgh West	Edinburgh North West	Edinburgh North	Edinburgh East
East Lothian	PRESTONPANS	VT	55000.00	55000.00	2	1	N	Y	18333.33	0.00
East Lothian	PRESTONPANS	VS	53000.00	53000.00	2	1	N	Y	17666.67	0.00
East Lothian	PRESTONPANS	VT	45000.00	45000.00	2	1	N	Y	15000.00	0.00
East Lothian	PRESTONPANS	VS	62000.00	65500.00	2	1	N	Y	21833.33	5.64
East Lothian	PRESTONPANS	VS	75000.00	75000.00	3	2	N	Y	15000.00	0.00
East Lothian	PRESTONPANS	VT	58000.00	58000.00	2	1	N	Y	19333.33	0.00
East Lothian	PRESTONPANS	VT	55500.00	55500.00	2	1	N	Y	18500.00	0.00
East Lothian	PRESTONPANS	VT	65000.00	65000.00	3	2	N	Y	13000.00	0.00
East Lothian	PRESTONPANS	BS	59950.00	68000.00	3	1	N	Y	17000.00	13.42
East Lothian	TRANENT	F1	42500.00	47000.00	2	1	N	N	15666.67	10.58
East Lothian	TRANENT	BD	240000.00	267000.00	4	4	Y	Y	33375.00	11.25
East Lothian	TRANENT	CT	82000.00	85000.00	3	2	N	Y	17000.00	3.65
East Lothian	TRANENT	CT	45000.00	50000.00	1	1	N	Y	25000.00	11.11
East Lothian	TRANENT	FU	35000.00	34700.00	1	1	N	N	17350.00	-0.85
East Lothian	TRANENT	FU	48950.00	48500.00	2	1	N	Y	16166.67	-0.91
East Lothian	TRANENT	VD	125000.00	135000.00	5	2	Y	Y	19285.71	8.00
East Lothian	TRANENT	VS	69000.00	70000.00	3	1	Y	Y	17500.00	1.44
East Lothian	TRANENT	VD	110000.00	113500.00	4	1	Y	Y	22700.00	3.18
East Lothian	TRANENT	F1	25000.00	26000.00	1	1	N	N	13000.00	4.00
East Lothian	TRANENT	VT	49950.00	49950.00	2	1	N	Y	16650.00	0.00
East Lothian	TRANENT	FL	48000.00	50000.00	3	1	Y	Y	12500.00	4.16
East Lothian	TRANENT	F1	32000.00	34000.00	1	1	N	N	17000.00	6.25
East Lothian	TRANENT	FO	54000.00	55000.00	3	1	N	N	13750.00	1.85
East Lothian	TRANENT	VS	53950.00	53950.00	3	1	N	Y	13487.50	0.00
East Lothian	TRANENT	BS	58000.00	58000.00	2	1	N	Y	19333.33	0.00
East Lothian	TRANENT	VT	46000.00	45000.00	2	1	N	Y	15000.00	-2.17
East Lothian	TRANENT	VT	48000.00	51000.00	2	1	N	Y	17000.00	6.25
East Lothian	TRANENT	VT	45500.00	44000.00	2	1	N	Y	14666.67	-3.29
East Lothian	TRANENT	VT	55500.00	55500.00	2	1	N	Y	18500.00	0.00
East Lothian	TRANENT	VT	54500.00	54500.00	2	1	N	Y	18166.67	0.00
East Lothian	TRANENT	VT	43000.00	46000.00	2	1	N	Y	15333.33	6.97
East Lothian	TRANENT	VS	59999.00	59999.00	2	1	N	Y	19999.67	0.00
East Lothian	TRANENT	VT	45000.00	45000.00	2	1	N	N	15000.00	0.00
East Lothian	TRANENT	VT	46500.00	46500.00	2	1	N	Y	15500.00	0.00
East Lothian	TRANENT	VT	46000.00	46000.00	2	1	N	Y	15333.33	0.00
East Lothian	TRANENT	VT	38500.00	38500.00	1	1	N	Y	19250.00	0.00
East Lothian	TRANENT	VT	45500.00	45500.00	2	1	N	Y	15166.67	0.00
East Lothian	TRANENT	FO	36000.00	36000.00	1	1	N	Y	18000.00	0.00
East Lothian	TRANENT	VS	63000.00	70000.00	3	2	Y	Y	14000.00	11.11
East Lothian	TRANENT	BS	58000.00	62000.00	2	1	N	Y	20666.67	6.89
East Lothian	TRANENT	BD	66000.00	67000.00	2	2	Y	Y	16750.00	1.51
East Lothian	WALLYFORD	F1	47000.00	47000.00	4	1	N	Y	9400.00	0.00
East Lothian	WALLYFORD	VS	49775.00	49775.00	2	1	N	Y	16591.67	0.00
East Lothian	WHITECRAIG	FL	41000.00	43000.00	2	1	N	Y	14333.33	4.87
East Lothian	WHITECRAIG	VS	56000.00	56000.00	2	1	Y	Y	18666.67	0.00
East Lothian	WHITEKIRK	CT	105000.00	118000.00	3	2	N	Y	23600.00	12.38
Edinburgh City Centre	BELLEVUE	F1	88500.00	94000.00	2	1	N	N	31333.33	6.21
Edinburgh City Centre	BELLEVUE	FT	98000.00	112000.00	3	1	N	Y	28000.00	14.28
Edinburgh City Centre	BELLEVUE	F1	125000.00	152000.00	2	1	N	Y	50666.67	21.60
Edinburgh City Centre	BELLEVUE	F3	130000.00	157158.00	3	2	N	N	31431.60	20.89
Edinburgh City Centre	BELLEVUE	FM	120000.00	168308.00	3	2	N	Y	33661.60	40.25
Edinburgh City Centre	BELLEVUE	VT	119000.00	141500.00	4	2	Y	Y	23583.33	18.90
Edinburgh City Centre	BELLEVUE	VT	90000.00	103850.00	2	1	N	Y	34616.67	15.38
Edinburgh City Centre	BELLEVUE	F1	92000.00	111000.00	2	1	N	N	37000.00	20.65
Edinburgh City Centre	BELLEVUE	VT	106000.00	106000.00	2	2	N	Y	26500.00	0.00
Edinburgh City Centre	BELLEVUE	VT	98000.00	120860.00	3	2	N	Y	24172.00	23.32
Edinburgh City Centre	BELLEVUE	FM	98000.00	120000.00	2	1	N	Y	40000.00	22.44
Edinburgh City Centre	BELLEVUE	F1	85000.00	112112.00	1	1	N	Y	56056.00	31.89
Edinburgh City Centre	BELLEVUE	F2	56000.00	78125.00	1	1	N	N	39062.50	39.50
Edinburgh City Centre	BELLEVUE	F1	67000.00	67000.00	1	1	N	N	33500.00	0.00
Edinburgh City Centre	BELLEVUE	F2	81000.00	113500.00	1	2	N	N	37833.33	40.12
Edinburgh City Centre	BELLEVUE	FT	85000.00	102201.00	1	2	N	N	34067.00	20.23
Edinburgh City Centre	BELLEVUE	VT	69000.00	83500.00	2	1	N	Y	27833.33	21.01
Edinburgh City Centre	BELLEVUE	FB	85000.00	108337.00	2	2	N	Y	27084.25	27.45
Edinburgh City Centre	BELLEVUE	VT	76000.00	88500.00	2	2	Y	Y	22125.00	16.44
Edinburgh City Centre	BELLEVUE	F3	75000.00	85000.00	2	1	N	N	28333.33	13.33
Edinburgh City Centre	BELLEVUE	F2	69000.00	92000.00	1	2	N	N	30666.67	33.33
Edinburgh City Centre	BELLEVUE	FO	160000.00	182500.00	6	2	N	Y	22812.50	14.06
Edinburgh City Centre	BELLEVUE	F2	55500.00	62000.00	1	1	N	N	31000.00	11.71
Edinburgh City Centre	BELLEVUE	F2	78000.00	96000.00	1	1	N	N	48000.00	23.07
Edinburgh City Centre	BELLEVUE	F2	78000.00	92000.00	1	1	N	N	46000.00	17.94
Edinburgh City Centre	BELLEVUE	FT	98000.00	98000.00	2	1	N	N	32666.67	0.00
Edinburgh City Centre	BELLEVUE	FU	105000.00	115000.00	3	1	N	N	28750.00	9.52
Edinburgh City Centre	BELLEVUE	FO	101000.00	108000.00	2	1	N	Y	36000.00	6.93
Edinburgh City Centre	BELLEVUE	FT	89000.00	94000.00	2	1	N	N	31333.33	5.61
Edinburgh City Centre	BROUGHTON	FG	49000.00	60101.00	1	1	N	Y	30050.50	22.65
Edinburgh City Centre	BROUGHTON	F1	89000.00	100000.00	2	1	N	Y	33333.33	12.35
Edinburgh City Centre	BROUGHTON	F3	62000.00	80000.00	1	1	N	N	40000.00	29.03
Edinburgh City Centre	BROUGHTON	F1	49000.00	55000.00	1	1	N	N	27500.00	12.24
Edinburgh City Centre	BROUGHTON	FG	43000.00	43000.00	1	1	N	N	21500.00	0.00
Edinburgh City Centre	BROUGHTON	F1	45000.00	50500.00	1	1	N	N	25250.00	12.22
Edinburgh City Centre	BROUGHTON	F2	53000.00	53000.00	0	1	N	N	53000.00	0.00
Edinburgh City Centre	BROUGHTON	FT	57000.00	66000.00	1	1	N	Y	33000.00	15.78
Edinburgh City Centre	BROUGHTON	F2	49000.00	56000.00	1	1	N	N	28000.00	14.28
Edinburgh City Centre	BROUGHTON	FM	50000.00	58000.00	1	1	N	N	29000.00	16.00
Edinburgh City Centre	BROUGHTON	VT	75000.00	80500.00	2	2	N	Y	20125.00	7.33
Edinburgh City Centre	BROUGHTON	FG	55000.00	71355.00	2	1	N	Y	23785.00	29.73
Edinburgh City Centre	BROUGHTON	F2	47500.00	56660.00	1	1	N	N	28330.00	19.28
Edinburgh City Centre	BROUGHTON	FG	47500.00	47500.00	1	1	N	N	23750.00	0.00
Edinburgh City Centre	BROUGHTON	F2	58995.00	58995.00	1	1	N	N	29497.50	0.00
Edinburgh City Centre	BROUGHTON	FT	46000.00	50000.00	1	1	N	N	25000.00	8.69
Edinburgh City Centre	BROUGHTON	VS	120000.00	118000.00	2	2	Y	Y	29500.00	-1.66
Edinburgh City Centre	BROUGHTON	FM	37500.00	43750.00	1	1	N	Y	21875.00	16.66
Edinburgh City Centre	BROUGHTON	FG	99500.00	99500.00	3	1	N	Y	24875.00	0.00
Edinburgh City Centre	BROUGHTON	F1	55000.00	63000.00	1	1	N	Y	31500.00	14.54
Edinburgh City Centre	BROUGHTON	F1	124000.00	124000.00	3	1	N	Y	31000.00	0.00
Edinburgh City Centre	CALTON	F2	52500.00	58000.00	1	1	N	N	29000.00	10.47
Edinburgh City Centre	CANONGATE	FO	47500.00	52000.00	2	1	N	N	17333.33	9.47
Edinburgh City Centre	CANONMILLS	F1	59950.00	66500.00	2	1	N	N	22166.67	10.92
Edinburgh City Centre	CANONMILLS	F2	71750.00	71950.00	1	1	N	N	35975.00	0.27
Edinburgh City Centre	CANONMILLS	FG	93000.00	93000.00	2	1	N	N	31000.00	0.00
Edinburgh City Centre	CANONMILLS	FG	89500.00	95000.00	3	1	N	N	23750.00	6.14
Edinburgh City Centre	CANONMILLS	F2	68000.00	81225.00	2	1	N	Y	27075.00	19.44
Edinburgh City Centre	CANONMILLS	F1	73950.00	80000.00	2	1	N	Y	26666.67	8.18
Edinburgh City Centre	CANONMILLS	FT	78000.00	85000.00	2	1	N	Y	28333.33	8.97
Edinburgh City Centre	CANONMILLS	F1	84500.00	84500.00	2	1	N	N	28166.67	0.00
Edinburgh City Centre	CANONMILLS	F2	78000.00	83838.00	2	1	N	N	27946.00	7.48
Edinburgh City Centre	CANONMILLS	FG	54000.00	62000.00	1	1	N	N	31000.00	14.81
Edinburgh City Centre	CANONMILLS	F2	66500.00	74000.00	1	1	N	Y	37000.00	11.27
Edinburgh City Centre	CANONMILLS	FG	57500.00	55000.00	1	1	N	N	27500.00	-4.34
Edinburgh City Centre	CANONMILLS	F2	51000.00	63213.00	1	1	N	N	31606.50	23.94
Edinburgh City Centre	CANONMILLS	F1	49000.00	58000.00	2	1	N	N	19333.33	18.36
Edinburgh City Centre	CANONMILLS	F2	48500.00	56288.00	1	1	N	Y	28144.00	16.05
Edinburgh City Centre	CANONMILLS	FG	46000.00	54000.00	1	1	N	Y	27000.00	17.39
Edinburgh City Centre	CANONMILLS	F1	51000.00	50500.00	1	1	N	N	25250.00	-0.98
Edinburgh City Centre	CANONMILLS	F3	65000.00	75000.00	1	2	N	N	25000.00	15.38
Edinburgh City Centre	CANONMILLS	FG	49500.00	49500.00	1	1	N	Y	24750.00	0.00
Edinburgh City Centre	CANONMILLS	F2	52000.00	52000.00	1	1	N	N	26000.00	0.00
Edinburgh City Centre	CANONMILLS	FL	50000.00	72000.00	2	1	N	Y	24000.00	44.00
Edinburgh City Centre	CANONMILLS	FO	73950.00	77000.00	1	1	N	N	38500.00	4.12
Edinburgh City Centre	CANONMILLS	FT	69500.00	75000.00	1	1	N	N	37500.00	7.91
Edinburgh City Centre	CANONMILLS	FT	45000.00	46888.00	1	1	N	N	23444.00	4.19
Edinburgh City Centre	CANONMILLS	FT	49000.00	61000.00	1	1	N	N	30500.00	24.48
Edinburgh City Centre	CANONMILLS	F1	58000.00	65000.00	2	1	N	Y	21666.67	12.06
Edinburgh City Centre	CANONMILLS	F2	53000.00	64100.00	1	1	N	N	32050.00	20.94
Edinburgh City Centre	CANONMILLS	F1	52000.00	55000.00	1	1	N	N	27500.00	5.76
Edinburgh City Centre	CASTLE TERRACE	F2	55000.00	65567.00	2	1	N	N	21855.67	19.21
Edinburgh City Centre	COMELY BANK	F1	129500.00	129500.00	2	1	N	N	43166.67	0.00
Edinburgh City Centre	COMELY BANK	FT	105000.00	125250.00	2	1	N	N	41750.00	19.28
Edinburgh City Centre	COMELY BANK	FM	129000.00	145000.00	2	1	N	Y	48333.33	12.40
Edinburgh City Centre	COMELY BANK	F1	87500.00	85000.00	1	2	N	N	28333.33	-2.85
Edinburgh City Centre	COMELY BANK	FT	115000.00	162000.00	2	1	N	N	54000.00	40.86
Edinburgh City Centre	COMELY BANK	FT	108000.00	138500.00	2	2	N	Y	34625.00	28.24
Edinburgh City Centre	COMELY BANK	FT	79000.00	94060.00	1	1	N	N	47030.00	19.06
Edinburgh City Centre	COMELY BANK	F2	95000.00	112500.00	3	1	N	N	28125.00	18.42
Edinburgh City Centre	COMELY BANK	FT	95000.00	115115.00	2	1	N	Y	38371.67	21.17
Edinburgh City Centre	COMELY BANK	FT	89000.00	110125.00	2	2	Y	Y	27531.25	23.73
Edinburgh City Centre	COMELY BANK	FT	97000.00	128750.00	2	2	N	Y	32187.50	32.73
Edinburgh City Centre	COMELY BANK	F2	125000.00	161000.00	3	2	N	N	32200.00	28.80
Edinburgh City Centre	COMELY BANK	F2	100000.00	110000.00	2	2	N	N	27500.00	10.00
Edinburgh City Centre	COMELY BANK	FM	118000.00	162000.00	3	1	N	Y	40500.00	37.28
Edinburgh City Centre	COMELY BANK	R	60000.00	60000.00	1	1	N	N	30000.00	0.00
Edinburgh City Centre	COMELY BANK	FT	92000.00	92000.00	1	1	N	N	46000.00	0.00
Edinburgh City Centre	COMELY BANK	F2	92000.00	112000.00	1	1	N	N	56000.00	21.73
Edinburgh City Centre	COMELY BANK	F2	89000.00	100000.00	1	1	N	Y	50000.00	12.35
Edinburgh City Centre	COMELY BANK	F2	55000.00	68000.00	1	1	N	N	34000.00	23.63
Edinburgh City Centre	COMELY BANK	FG	58000.00	75118.00	1	1	N	Y	37559.00	29.51
Edinburgh City Centre	COMELY BANK	F1	82000.00	100704.00	1	1	N	Y	50352.00	22.80
Edinburgh City Centre	COMELY BANK	FT	86000.00	123693.00	1	1	N	N	61846.50	43.82
Edinburgh City Centre	COMELY BANK	F1	89000.00	117000.00	1	1	N	N	58500.00	31.46
Edinburgh City Centre	COMELY BANK	FB	98000.00	114144.00	1	2	N	Y	38048.00	16.47
Edinburgh City Centre	COMELY BANK	FT	110000.00	148870.00	2	1	N	Y	49623.33	35.33
Edinburgh City Centre	COMELY BANK	FT	92500.00	132000.00	2	1	N	N	44000.00	42.70
Edinburgh City Centre	COMELY BANK	F1	105000.00	155277.00	2	1	N	N	51759.00	47.88
Edinburgh City Centre	COMELY BANK	FM	115000.00	135000.00	2	1	N	Y	45000.00	17.39
Edinburgh City Centre	DEAN	FG	65000.00	76000.00	1	1	N	N	38000.00	16.92
Edinburgh City Centre	DEAN	FT	65000.00	75000.00	1	1	N	N	37500.00	15.38
Edinburgh City Centre	DEAN	F3	56000.00	56000.00	1	1	N	N	28000.00	0.00
Edinburgh City Centre	DEAN	F1	135000.00	151100.00	2	1	Y	N	50366.67	11.92
Edinburgh City Centre	FOUNTAINBRIDGE	F1	43000.00	52637.00	1	1	N	N	26318.50	22.41
Edinburgh City Centre	FOUNTAINBRIDGE	FT	55000.00	78222.00	2	1	N	Y	26074.00	42.22
Edinburgh City Centre	FOUNTAINBRIDGE	FT	48000.00	53500.00	1	1	N	N	26750.00	11.45
Edinburgh City Centre	FOUNTAINBRIDGE	FT	39950.00	42040.00	1	1	N	N	21020.00	5.23
Edinburgh City Centre	FOUNTAINBRIDGE	FM	69000.00	103000.00	1	1	N	N	51500.00	49.27
Edinburgh City Centre	FOUNTAINBRIDGE	F2	39000.00	46500.00	2	1	N	N	15500.00	19.23
Edinburgh City Centre	FOUNTAINBRIDGE	FG	68000.00	67000.00	3	1	N	N	16750.00	-1.47
Edinburgh City Centre	FOUNTAINBRIDGE	F2	55000.00	67333.00	1	1	N	Y	33666.50	22.42
Edinburgh City Centre	FOUNTAINBRIDGE	FU	72000.00	95000.00	4	1	N	N	19000.00	31.94
Edinburgh City Centre	FOUNTAINBRIDGE	F4	62000.00	80107.00	1	1	N	N	40053.50	29.20
Edinburgh City Centre	FOUNTAINBRIDGE	F2	75000.00	86500.00	2	2	N	N	21625.00	15.33
Edinburgh City Centre	FOUNTAINBRIDGE	FM	58500.00	71500.00	2	1	N	Y	23833.33	22.22
Edinburgh City Centre	FOUNTAINBRIDGE	FG	36995.00	36995.00	1	1	N	Y	18497.50	0.00
Edinburgh City Centre	FOUNTAINBRIDGE	F2	47500.00	47500.00	1	1	N	N	23750.00	0.00
Edinburgh City Centre	GRASSMARKET	F3	72000.00	100550.00	2	1	N	N	33516.67	39.65
Edinburgh City Centre	GRASSMARKET	FM	48000.00	52500.00	1	1	N	N	26250.00	9.37
Edinburgh City Centre	GRASSMARKET	FG	41250.00	41250.00	0	1	N	N	41250.00	0.00
Edinburgh City Centre	GRASSMARKET	F2	55000.00	55000.00	1	1	N	N	27500.00	0.00
Edinburgh City Centre	GRASSMARKET	F2	55000.00	55500.00	1	1	N	Y	27750.00	0.90
Edinburgh City Centre	GRASSMARKET	F2	43995.00	43995.00	0	1	N	N	43995.00	0.00
Edinburgh City Centre	HAYMARKET	F1	85000.00	85000.00	2	1	N	Y	28333.33	0.00
Edinburgh City Centre	HAYMARKET	F1	75000.00	75000.00	1	1	N	Y	37500.00	0.00
Edinburgh City Centre	HAYMARKET	FT	69000.00	84375.00	2	1	N	Y	28125.00	22.28
Edinburgh City Centre	HAYMARKET	F2	90000.00	112007.00	3	1	N	N	28001.75	24.45
Edinburgh City Centre	HAYMARKET	FL	47000.00	63318.00	1	2	N	Y	21106.00	34.71
Edinburgh City Centre	HAYMARKET	F2	75000.00	91126.00	2	1	N	N	30375.33	21.50
Edinburgh City Centre	HAYMARKET	F2	72000.00	78000.00	2	1	N	N	26000.00	8.33
Edinburgh City Centre	HAYMARKET	FM	68000.00	82000.00	2	1	N	N	27333.33	20.58
Edinburgh City Centre	HAYMARKET	F1	89500.00	89500.00	3	1	N	N	22375.00	0.00
Edinburgh City Centre	HAYMARKET	F2	87000.00	87000.00	1	1	N	N	43500.00	0.00
Edinburgh City Centre	HAYMARKET	FT	95000.00	95000.00	2	1	N	N	31666.67	0.00
Edinburgh City Centre	HAYMARKET	FG	89000.00	95000.00	2	1	N	N	31666.67	6.74
Edinburgh City Centre	HAYMARKET	F1	66000.00	71000.00	1	1	N	N	35500.00	7.57
Edinburgh City Centre	HAYMARKET	FT	75000.00	88000.00	1	1	N	Y	44000.00	17.33
Edinburgh City Centre	HAYMARKET	F1	75000.00	72000.00	2	1	N	N	24000.00	-4.00
Edinburgh City Centre	HAYMARKET	F2	46000.00	60750.00	1	1	N	Y	30375.00	32.06
Edinburgh City Centre	HAYMARKET	VT	195000.00	218000.00	2	1	N	Y	72666.66	11.79
Edinburgh City Centre	HAYMARKET	F2	105000.00	128751.00	3	1	N	N	32187.75	22.62
Edinburgh City Centre	HAYMARKET	F1	85000.00	105555.00	2	1	N	Y	35185.00	24.18
Edinburgh City Centre	HAYMARKET	F3	55000.00	65000.00	1	1	N	Y	32500.00	18.18
Edinburgh City Centre	HAYMARKET	F2	52000.00	56000.00	1	1	N	N	28000.00	7.69
Edinburgh City Centre	HAYMARKET	F2	120000.00	120000.00	3	1	N	N	30000.00	0.00
Edinburgh City Centre	HAYMARKET	FT	64000.00	82559.00	2	1	N	N	27519.67	28.99
Edinburgh City Centre	LAURISTON	FG	107000.00	107000.00	2	1	N	N	35666.67	0.00
Edinburgh City Centre	LAURISTON	F2	105000.00	118000.00	3	1	N	Y	29500.00	12.38
Edinburgh City Centre	LAURISTON	F1	135000.00	151551.00	3	1	N	N	37887.75	12.26
Edinburgh City Centre	NEW TOWN	FG	120000.00	166673.00	2	1	N	N	55557.67	38.89
Edinburgh City Centre	NEW TOWN	F2	160000.00	157500.00	3	1	N	N	39375.00	-1.56
Edinburgh City Centre	NEW TOWN	F1	155000.00	180000.00	4	1	N	N	36000.00	16.12
Edinburgh City Centre	NEW TOWN	FT	130000.00	208000.00	4	1	N	N	41600.00	60.00
Edinburgh City Centre	NEW TOWN	F3	129750.00	129750.00	2	1	N	N	43250.00	0.00
Edinburgh City Centre	NEW TOWN	FG	37000.00	37000.00	0	0	N	N		0.00
Edinburgh City Centre	NEW TOWN	FO	99750.00	99750.00	2	1	N	N	33250.00	0.00
Edinburgh City Centre	NEW TOWN	FM	390000.00	400000.00	6	2	N	Y	50000.00	2.56
Edinburgh City Centre	NEW TOWN	FT	138000.00	138000.00	2	2	N	N	34500.00	0.00
Edinburgh City Centre	NEW TOWN	F1	95000.00	145100.00	2	1	N	N	48366.67	52.73
Edinburgh City Centre	NEW TOWN	FU	195000.00	266000.00	6	3	N	N	29555.55	36.41
Edinburgh City Centre	NEW TOWN	FG	230000.00	295000.00	3	1	N	Y	73750.00	28.26
Edinburgh City Centre	NEW TOWN	FT	130000.00	192025.00	4	1	N	N	38405.00	47.71
Edinburgh City Centre	NEW TOWN	FT	130000.00	191000.00	3	2	N	Y	38200.00	46.92
Edinburgh City Centre	NEW TOWN	FG	79950.00	79950.00	1	1	N	Y	39975.00	0.00
Edinburgh City Centre	NEW TOWN	FT	85000.00	85000.00	2	1	N	N	28333.33	0.00
Edinburgh City Centre	NEW TOWN	F1	149000.00	165000.00	1	1	N	N	82500.00	10.73
Edinburgh City Centre	NEW TOWN	FT	78000.00	108417.00	1	1	N	N	54208.50	38.99
Edinburgh City Centre	NEW TOWN	FU	300000.00	416000.00	3	2	N	N	83200.00	38.66
Edinburgh City Centre	NEW TOWN	FU	365000.00	365000.00	4	2	N	N	60833.33	0.00
Edinburgh City Centre	NEW TOWN	FG	135000.00	152000.00	2	1	N	N	50666.67	12.59
Edinburgh City Centre	NEW TOWN	FL	75000.00	75000.00	1	1	N	N	37500.00	0.00
Edinburgh City Centre	NEW TOWN	FG	59000.00	69950.00	1	1	N	Y	34975.00	18.55
Edinburgh City Centre	NEW TOWN	FG	245000.00	230000.00	4	2	N	N	38333.33	-6.12
Edinburgh City Centre	NEW TOWN	F3	93000.00	150889.00	3	1	N	N	37722.25	62.24
Edinburgh City Centre	NEW TOWN	F3	59950.00	70000.00	1	1	N	Y	35000.00	16.76
Edinburgh City Centre	NEW TOWN	F3	93000.00	123650.00	1	1	N	Y	61825.00	32.95
Edinburgh City Centre	NEW TOWN	F2	89000.00	110000.00	1	1	N	Y	55000.00	23.59
Edinburgh City Centre	NEW TOWN	FT	75000.00	108000.00	1	1	N	N	54000.00	44.00
Edinburgh City Centre	NEW TOWN	F2	73000.00	73000.00	1	1	N	Y	36500.00	0.00
Edinburgh City Centre	NEW TOWN	F1	63000.00	72500.00	1	1	N	N	36250.00	15.07
Edinburgh City Centre	NEW TOWN	FB	159000.00	195048.00	2	1	N	N	65016.00	22.67
Edinburgh City Centre	NEW TOWN	FG	235000.00	265000.00	1	1	N	Y	132500.00	12.76
Edinburgh City Centre	NEW TOWN	FB	180000.00	271100.00	3	1	N	Y	67775.00	50.61
Edinburgh City Centre	NEW TOWN	FG	43000.00	52500.00	0	1	N	N	52500.00	22.09
Edinburgh City Centre	NEW TOWN	FB	115000.00	135200.00	2	1	N	N	45066.67	17.56
Edinburgh City Centre	NEW TOWN	F2	145000.00	233050.00	2	1	N	N	77683.34	60.72
Edinburgh City Centre	NEW TOWN	FM	350000.00	385000.00	2	2	N	N	96250.00	10.00
Edinburgh City Centre	NEW TOWN	FO	165000.00	165000.00	2	1	N	N	55000.00	0.00
Edinburgh City Centre	NEW TOWN	FB	119000.00	151500.00	1	1	N	Y	75750.00	27.31
Edinburgh City Centre	NEW TOWN	FO	149995.00	149995.00	2	1	N	N	49998.33	0.00
Edinburgh City Centre	NEW TOWN	VO	289995.00	289995.00	4	1	N	Y	57999.00	0.00
Edinburgh City Centre	NEW TOWN	F2	149950.00	149950.00	2	1	N	N	49983.33	0.00
Edinburgh City Centre	NEW TOWN	FB	82000.00	107171.00	1	1	N	N	53585.50	30.69
Edinburgh City Centre	NEW TOWN	F3	215000.00	265000.00	4	1	N	N	53000.00	23.25
Edinburgh City Centre	NEW TOWN	F2	89000.00	111218.00	1	1	N	N	55609.00	24.96
Edinburgh City Centre	NEW TOWN	F3	115000.00	140000.00	2	1	N	N	46666.67	21.73
Edinburgh City Centre	NEW TOWN	FB	145000.00	210500.00	3	2	N	Y	42100.00	45.17
Edinburgh City Centre	NEW TOWN	FG	97000.00	127500.00	2	1	N	N	42500.00	31.44
Edinburgh City Centre	NEW TOWN	F2	69000.00	69000.00	1	1	N	N	34500.00	0.00
Edinburgh City Centre	NEW TOWN	F1	99000.00	146066.00	3	1	N	N	36516.50	47.54
Edinburgh City Centre	NEW TOWN	F2	160000.00	207500.00	3	2	N	N	41500.00	29.68
Edinburgh City Centre	NEW TOWN	F1	138000.00	181777.00	2	1	N	N	60592.33	31.72
Edinburgh City Centre	NEW TOWN	F2	140000.00	159600.00	1	2	N	N	53200.00	14.00
Edinburgh City Centre	NEW TOWN	FG	145000.00	196109.00	3	1	N	Y	49027.25	35.24
Edinburgh City Centre	NEW TOWN	FB	67950.00	67950.00	2	1	N	N	22650.00	0.00
Edinburgh City Centre	NEW TOWN	FM	89000.00	110000.00	1	1	N	N	55000.00	23.59
Edinburgh City Centre	NEW TOWN	FM	295000.00	360000.00	3	2	N	N	72000.00	22.03
Edinburgh City Centre	NEW TOWN	F1	142000.00	180000.00	1	1	N	N	90000.00	26.76
Edinburgh City Centre	NEW TOWN	F2	250000.00	275000.00	3	2	N	N	55000.00	10.00
Edinburgh City Centre	NEW TOWN	F2	160000.00	230250.00	3	2	N	N	46050.00	43.90
Edinburgh City Centre	NEW TOWN	F1	135000.00	167007.00	2	1	N	N	55669.00	23.70
Edinburgh City Centre	NEW TOWN	F1	98000.00	140444.00	2	2	N	Y	35111.00	43.31
Edinburgh City Centre	NEW TOWN	FM	250000.00	250000.00	2	2	N	N	62500.00	0.00
Edinburgh City Centre	NEW TOWN	F2	87000.00	139157.00	2	1	N	N	46385.67	59.95
Edinburgh City Centre	NEW TOWN	F2	239500.00	235352.00	4	1	N	N	47070.40	-1.73
Edinburgh City Centre	NEW TOWN	FT	175000.00	227000.00	3	2	N	N	45400.00	29.71
Edinburgh City Centre	NEW TOWN	F1	210000.00	287288.00	3	2	N	N	57457.60	36.80
Edinburgh City Centre	NEW TOWN	FB	105000.00	115000.00	2	1	N	Y	38333.33	9.52
Edinburgh City Centre	NEW TOWN	F1	72500.00	92300.00	1	1	N	N	46150.00	27.31
Edinburgh City Centre	NEW TOWN	F1	75000.00	107701.00	1	1	N	N	53850.50	43.60
Edinburgh City Centre	NEW TOWN	FB	145000.00	166666.00	3	2	N	Y	33333.20	14.94
Edinburgh City Centre	NEW TOWN	FG	340000.00	460000.00	4	3	N	Y	65714.29	35.29
Edinburgh City Centre	NEW TOWN	FO	160000.00	160000.00	2	1	N	Y	53333.33	0.00
Edinburgh City Centre	NEW TOWN	F1	165000.00	241500.00	3	2	N	N	48300.00	46.36
Edinburgh City Centre	NEW TOWN	FM	140000.00	210000.00	2	1	N	N	70000.00	50.00
Edinburgh City Centre	NEW TOWN	F1	148000.00	170000.00	2	2	N	Y	42500.00	14.86
Edinburgh City Centre	NEW TOWN	FG	175000.00	236000.00	2	2	N	Y	59000.00	34.85
